order_id,customer_id,product_id,product_name,product_category,price,quantity,order_date,payment_method,region,revenue,year,month,month_name,quarter,week,day_of_week,is_weekend,year_month,customer_segment
ORD011254,CUST00910,P0019,Boots,Clothing,204.41,1,2025-02-09 10:14:00,Debit Card,Central,204.41,2025,2,Feb,1,6,Sunday,True,2025-02,Regular
ORD011255,CUST02396,P0015,Sneakers,Clothing,167.07,1,2025-04-29 19:08:00,Cod,Central,167.07,2025,4,Apr,2,18,Tuesday,False,2025-04,Regular
ORD011256,CUST00852,P0012,Jeans,Clothing,133.25,2,2025-07-07 22:39:00,Net Banking,South,266.5,2025,7,Jul,3,28,Monday,False,2025-07,Regular
ORD011257,CUST00685,P0026,Bed Sheets,Home & Kitchen,218.21,1,2026-01-31 13:10:00,Cod,East,218.21,2026,1,Jan,1,5,Saturday,True,2026-01,Occasional
ORD011258,CUST02434,P0009,Keyboard,Electronics,1342.84,1,2026-01-26 23:14:00,Wallet,North,1342.84,2026,1,Jan,1,5,Monday,False,2026-01,Loyal
ORD011259,CUST00682,P0033,Textbook,Books,51.43,2,2025-08-16 21:57:00,Net Banking,South,102.86,2025,8,Aug,3,33,Saturday,True,2025-08,Regular
ORD011260,CUST01033,P0015,Sneakers,Clothing,152.89,1,2025-01-06 07:25:00,Upi,Central,152.89,2025,1,Jan,1,2,Monday,False,2025-01,Occasional
ORD011261,CUST00677,P0049,Protein Powder,Sports,324.49,2,2025-12-07 11:52:00,Cod,East,648.98,2025,12,Dec,4,49,Sunday,True,2025-12,Regular
ORD011262,CUST01564,P0020,Cap,Clothing,152.89,1,2025-12-09 14:27:00,Upi,North,152.89,2025,12,Dec,4,50,Tuesday,False,2025-12,Occasional
ORD011263,CUST02045,P0032,Self-Help Book,Books,67.11,1,2025-12-29 10:48:00,Debit Card,South,67.11,2025,12,Dec,4,1,Monday,False,2025-12,One-Time
ORD011264,CUST00833,P0040,History Book,Books,54.77,1,2025-11-22 12:20:00,Cod,East,54.77,2025,11,Nov,4,47,Saturday,True,2025-11,Occasional
ORD011265,CUST01067,P0002,Smartphone,Electronics,549.02,2,2025-10-28 06:00:00,Credit Card,North,1098.04,2025,10,Oct,4,44,Tuesday,False,2025-10,Regular
ORD011266,CUST00005,P0026,Bed Sheets,Home & Kitchen,218.21,1,2025-04-22 17:11:00,Upi,North,218.21,2025,4,Apr,2,17,Tuesday,False,2025-04,Regular
ORD011267,CUST00566,P0015,Sneakers,Clothing,167.07,1,2025-12-11 16:14:00,Upi,South,167.07,2025,12,Dec,4,50,Thursday,False,2025-12,Regular
ORD011268,CUST01514,P0026,Bed Sheets,Home & Kitchen,218.21,1,2025-07-16 13:12:00,Credit Card,Central,218.21,2025,7,Jul,3,29,Wednesday,False,2025-07,Occasional
ORD011269,CUST00183,P0049,Protein Powder,Sports,324.49,1,2025-07-13 13:36:00,Upi,Central,324.49,2025,7,Jul,3,28,Sunday,True,2025-07,Regular
ORD011270,CUST01110,P0049,Protein Powder,Sports,324.49,1,2025-01-10 12:26:00,Upi,East,324.49,2025,1,Jan,1,2,Friday,False,2025-01,Regular
ORD011271,CUST01358,P0011,T-Shirt,Clothing,66.16,1,2025-08-26 03:31:00,Cod,Central,66.16,2025,8,Aug,3,35,Tuesday,False,2025-08,Loyal
ORD011272,CUST00207,P0007,Speaker,Electronics,2283.36,2,2025-01-07 04:33:00,Wallet,South,4566.72,2025,1,Jan,1,2,Tuesday,False,2025-01,Regular
ORD011273,CUST00519,P0042,Dumbbells,Sports,41.95,1,2025-10-02 08:51:00,Upi,East,41.95,2025,10,Oct,4,40,Thursday,False,2025-10,Occasional
ORD011274,CUST00170,P0023,Air Fryer,Home & Kitchen,220.3,1,2025-09-01 09:53:00,Cod,South,220.3,2025,9,Sep,3,36,Monday,False,2025-09,One-Time
ORD011275,CUST00581,P0008,Monitor,Electronics,672.88,1,2025-10-06 00:12:00,Cod,West,672.88,2025,10,Oct,4,41,Monday,False,2025-10,Occasional
ORD011276,CUST01098,P0033,Textbook,Books,51.43,2,2025-01-16 01:00:00,Credit Card,North,102.86,2025,1,Jan,1,3,Thursday,False,2025-01,Occasional
ORD011277,CUST02173,P0025,Toaster,Home & Kitchen,574.44,1,2025-10-23 15:30:00,Wallet,North,574.44,2025,10,Oct,4,43,Thursday,False,2025-10,Regular
ORD011278,CUST01771,P0019,Boots,Clothing,204.41,1,2025-05-12 19:24:00,Upi,East,204.41,2025,5,May,2,20,Monday,False,2025-05,Regular
ORD011279,CUST00472,P0030,Cookware Set,Home & Kitchen,371.54,1,2026-02-26 12:37:00,Net Banking,Central,371.54,2026,2,Feb,1,9,Thursday,False,2026-02,Occasional
ORD011280,CUST02049,P0007,Speaker,Electronics,2283.36,2,2025-08-10 18:31:00,Wallet,West,4566.72,2025,8,Aug,3,32,Sunday,True,2025-08,Regular
ORD011281,CUST01202,P0032,Self-Help Book,Books,67.11,1,2025-09-14 10:39:00,Net Banking,South,67.11,2025,9,Sep,3,37,Sunday,True,2025-09,Regular
ORD011282,CUST00527,P0006,Camera,Electronics,1852.4,1,2026-02-17 21:12:00,Cod,North,1852.4,2026,2,Feb,1,8,Tuesday,False,2026-02,Occasional
ORD011283,CUST01650,P0002,Smartphone,Electronics,549.02,1,2025-01-18 11:44:00,Net Banking,Central,549.02,2025,1,Jan,1,3,Saturday,True,2025-01,One-Time
ORD011284,CUST01873,P0038,Children's Book,Books,58.1,4,2025-06-13 16:07:00,Credit Card,North,232.4,2025,6,Jun,2,24,Friday,False,2025-06,Regular
ORD011285,CUST01264,P0002,Smartphone,Electronics,549.02,1,2025-08-24 11:04:00,Debit Card,East,549.02,2025,8,Aug,3,34,Sunday,True,2025-08,Occasional
ORD011286,CUST01953,P0003,Tablet,Electronics,1049.06,1,2025-12-14 18:44:00,Wallet,East,1049.06,2025,12,Dec,4,50,Sunday,True,2025-12,Regular
ORD011287,CUST00234,P0002,Smartphone,Electronics,549.02,1,2025-03-17 00:51:00,Cod,South,549.02,2025,3,Mar,1,12,Monday,False,2025-03,Regular
ORD011288,CUST02025,P0021,Blender,Home & Kitchen,487.54,1,2025-11-26 01:28:00,Wallet,Central,487.54,2025,11,Nov,4,48,Wednesday,False,2025-11,Regular
ORD011289,CUST01961,P0047,Cricket Bat,Sports,68.38,2,2025-09-27 23:55:00,Debit Card,South,136.76,2025,9,Sep,3,39,Saturday,True,2025-09,Regular
ORD011290,CUST01529,P0045,Tennis Racket,Sports,58.22,1,2025-12-07 01:38:00,Cod,North,58.22,2025,12,Dec,4,49,Sunday,True,2025-12,Regular
ORD011291,CUST01478,P0038,Children's Book,Books,58.1,2,2025-08-20 07:10:00,Debit Card,South,116.2,2025,8,Aug,3,34,Wednesday,False,2025-08,One-Time
ORD011292,CUST01646,P0005,Smartwatch,Electronics,1971.94,1,2025-01-19 02:29:00,Upi,East,1971.94,2025,1,Jan,1,3,Sunday,True,2025-01,Regular
ORD011293,CUST02175,P0035,Biography,Books,38.66,1,2025-09-24 06:10:00,Credit Card,Central,38.66,2025,9,Sep,3,39,Wednesday,False,2025-09,Loyal
ORD011294,CUST00558,P0020,Cap,Clothing,16.52,1,2025-05-20 04:13:00,Upi,Central,16.52,2025,5,May,2,21,Tuesday,False,2025-05,Regular
ORD011295,CUST00155,P0032,Self-Help Book,Books,67.11,1,2026-01-04 13:05:00,Cod,Central,67.11,2026,1,Jan,1,1,Sunday,True,2026-01,Occasional
ORD011296,CUST01982,P0025,Toaster,Home & Kitchen,574.44,1,2025-03-15 14:32:00,Upi,West,574.44,2025,3,Mar,1,11,Saturday,True,2025-03,Occasional
ORD011297,CUST00861,P0029,Cushion,Home & Kitchen,511.46,1,2025-12-05 23:37:00,Upi,Central,511.46,2025,12,Dec,4,49,Friday,False,2025-12,Occasional
ORD011298,CUST00326,P0029,Cushion,Home & Kitchen,511.46,1,2025-05-18 12:30:00,Debit Card,South,511.46,2025,5,May,2,20,Sunday,True,2025-05,Occasional
ORD011299,CUST00199,P0003,Tablet,Electronics,1049.06,1,2025-11-15 04:07:00,Debit Card,West,1049.06,2025,11,Nov,4,46,Saturday,True,2025-11,One-Time
ORD011300,CUST00641,P0013,Jacket,Clothing,21.21,1,2025-09-06 08:00:00,Debit Card,North,21.21,2025,9,Sep,3,36,Saturday,True,2025-09,Regular
ORD011301,CUST01958,P0004,Headphones,Electronics,945.42,1,2026-02-13 08:15:00,Upi,North,945.42,2026,2,Feb,1,7,Friday,False,2026-02,Occasional
ORD011302,CUST01477,P0033,Textbook,Books,51.43,1,2025-11-20 14:41:00,Net Banking,East,51.43,2025,11,Nov,4,47,Thursday,False,2025-11,Regular
ORD011303,CUST00250,P0007,Speaker,Electronics,2283.36,1,2025-03-14 03:32:00,Net Banking,East,2283.36,2025,3,Mar,1,11,Friday,False,2025-03,Regular
ORD011304,CUST00569,P0038,Children's Book,Books,58.1,1,2025-02-14 18:19:00,Credit Card,East,58.1,2025,2,Feb,1,7,Friday,False,2025-02,Regular
ORD011305,CUST01008,P0042,Dumbbells,Sports,41.95,1,2025-09-19 13:05:00,Wallet,Central,41.95,2025,9,Sep,3,38,Friday,False,2025-09,Regular
ORD011306,CUST00914,P0018,Formal Shirt,Clothing,152.89,1,2025-02-01 06:09:00,Upi,South,152.89,2025,2,Feb,1,5,Saturday,True,2025-02,Regular
ORD011307,CUST02473,P0022,Coffee Maker,Home & Kitchen,425.73,1,2026-01-06 11:12:00,Wallet,West,425.73,2026,1,Jan,1,2,Tuesday,False,2026-01,Regular
ORD011308,CUST01330,P0015,Sneakers,Clothing,167.07,1,2026-02-22 13:01:00,Credit Card,West,167.07,2026,2,Feb,1,8,Sunday,True,2026-02,Regular
ORD011309,CUST00574,P0020,Cap,Clothing,16.52,1,2025-01-02 19:11:00,Debit Card,East,16.52,2025,1,Jan,1,1,Thursday,False,2025-01,Regular
ORD011310,CUST01699,P0043,Running Shoes,Sports,129.16,1,2025-08-26 01:28:00,Credit Card,North,129.16,2025,8,Aug,3,35,Tuesday,False,2025-08,Occasional
ORD011311,CUST00409,P0034,Comic Book,Books,86.82,1,2026-01-16 02:45:00,Debit Card,North,86.82,2026,1,Jan,1,3,Friday,False,2026-01,Occasional
ORD011312,CUST00654,P0035,Biography,Books,38.66,3,2025-05-08 11:45:00,Upi,South,115.98,2025,5,May,2,19,Thursday,False,2025-05,Regular
ORD011313,CUST01063,P0006,Camera,Electronics,1852.4,1,2025-06-13 06:52:00,Net Banking,East,1852.4,2025,6,Jun,2,24,Friday,False,2025-06,Occasional
ORD011314,CUST01599,P0011,T-Shirt,Clothing,66.16,1,2025-09-01 22:19:00,Credit Card,South,66.16,2025,9,Sep,3,36,Monday,False,2025-09,Regular
ORD011315,CUST02082,P0017,Shorts,Clothing,66.58,1,2025-03-26 08:20:00,Wallet,West,66.58,2025,3,Mar,1,13,Wednesday,False,2025-03,Regular
ORD011316,CUST00930,P0029,Cushion,Home & Kitchen,511.46,1,2025-11-14 20:31:00,Debit Card,East,511.46,2025,11,Nov,4,46,Friday,False,2025-11,Loyal
ORD011317,CUST01076,P0026,Bed Sheets,Home & Kitchen,218.21,1,2025-04-22 18:27:00,Cod,North,218.21,2025,4,Apr,2,17,Tuesday,False,2025-04,Occasional
ORD011318,CUST00223,P0020,Cap,Clothing,16.52,1,2026-02-12 14:37:00,Debit Card,Central,16.52,2026,2,Feb,1,7,Thursday,False,2026-02,Regular
ORD011319,CUST01447,P0020,Cap,Clothing,16.52,1,2025-11-19 00:47:00,Net Banking,North,16.52,2025,11,Nov,4,47,Wednesday,False,2025-11,Regular
ORD011320,CUST02175,P0030,Cookware Set,Home & Kitchen,371.54,1,2026-02-28 02:26:00,Upi,South,371.54,2026,2,Feb,1,9,Saturday,True,2026-02,Loyal
ORD011321,CUST02183,P0046,Football,Sports,131.51,1,2025-07-05 23:42:00,Credit Card,East,131.51,2025,7,Jul,3,27,Saturday,True,2025-07,Occasional
ORD011322,CUST00635,P0020,Cap,Clothing,16.52,1,2025-02-01 22:39:00,Debit Card,Central,16.52,2025,2,Feb,1,5,Saturday,True,2025-02,Occasional
ORD011323,CUST01115,P0005,Smartwatch,Electronics,1971.94,1,2025-03-19 20:17:00,Cod,Central,1971.94,2025,3,Mar,1,12,Wednesday,False,2025-03,Occasional
ORD011324,CUST01308,P0011,T-Shirt,Clothing,66.16,1,2025-03-29 22:46:00,Cod,Central,66.16,2025,3,Mar,1,13,Saturday,True,2025-03,Regular
ORD011325,CUST01708,P0021,Blender,Home & Kitchen,487.54,1,2025-05-15 16:58:00,Net Banking,North,487.54,2025,5,May,2,20,Thursday,False,2025-05,Occasional
ORD011326,CUST01871,P0009,Keyboard,Electronics,1342.84,1,2026-02-11 18:37:00,Debit Card,South,1342.84,2026,2,Feb,1,7,Wednesday,False,2026-02,Occasional
ORD011327,CUST01640,P0038,Children's Book,Books,58.1,1,2025-12-19 08:38:00,Debit Card,Central,58.1,2025,12,Dec,4,51,Friday,False,2025-12,Regular
ORD011328,CUST02164,P0012,Jeans,Clothing,133.25,1,2025-11-13 20:36:00,Wallet,West,133.25,2025,11,Nov,4,46,Thursday,False,2025-11,Regular
ORD011329,CUST01726,P0038,Children's Book,Books,58.1,1,2025-07-13 18:46:00,Wallet,South,58.1,2025,7,Jul,3,28,Sunday,True,2025-07,One-Time
ORD011330,CUST01276,P0003,Tablet,Electronics,1049.06,1,2025-08-17 12:17:00,Debit Card,East,1049.06,2025,8,Aug,3,33,Sunday,True,2025-08,Occasional
ORD011331,CUST02304,P0010,Mouse,Electronics,558.59,2,2025-04-02 17:05:00,Wallet,South,1117.18,2025,4,Apr,2,14,Wednesday,False,2025-04,Regular
ORD011332,CUST00649,P0014,Dress,Clothing,61.53,1,2025-07-12 12:50:00,Cod,Central,61.53,2025,7,Jul,3,28,Saturday,True,2025-07,Occasional
ORD011333,CUST00746,P0012,Jeans,Clothing,133.25,1,2025-08-13 05:38:00,Net Banking,South,133.25,2025,8,Aug,3,33,Wednesday,False,2025-08,Regular
ORD011334,CUST00091,P0004,Headphones,Electronics,945.42,1,2025-10-13 12:27:00,Credit Card,South,945.42,2025,10,Oct,4,42,Monday,False,2025-10,Occasional
ORD011335,CUST00938,P0005,Smartwatch,Electronics,1971.94,2,2025-02-07 13:22:00,Credit Card,North,3943.88,2025,2,Feb,1,6,Friday,False,2025-02,Regular
ORD011336,CUST00245,P0020,Cap,Clothing,16.52,1,2025-06-01 21:00:00,Cod,South,16.52,2025,6,Jun,2,22,Sunday,True,2025-06,Occasional
ORD011337,CUST01967,P0003,Tablet,Electronics,1049.06,1,2025-08-02 00:42:00,Cod,Central,1049.06,2025,8,Aug,3,31,Saturday,True,2025-08,One-Time
ORD011338,CUST02048,P0020,Cap,Clothing,16.52,2,2025-09-02 15:53:00,Wallet,South,33.04,2025,9,Sep,3,36,Tuesday,False,2025-09,Loyal
ORD011339,CUST01073,P0021,Blender,Home & Kitchen,487.54,4,2025-08-27 00:17:00,Debit Card,North,1950.16,2025,8,Aug,3,35,Wednesday,False,2025-08,Occasional
ORD011340,CUST01736,P0007,Speaker,Electronics,2283.36,1,2026-02-15 12:46:00,Upi,West,2283.36,2026,2,Feb,1,7,Sunday,True,2026-02,Occasional
ORD011341,CUST01491,P0008,Monitor,Electronics,672.88,2,2025-12-24 18:43:00,Upi,South,1345.76,2025,12,Dec,4,52,Wednesday,False,2025-12,Occasional
ORD011342,CUST00531,P0044,Cycling Gloves,Sports,152.89,1,2025-07-18 19:19:00,Credit Card,East,152.89,2025,7,Jul,3,29,Friday,False,2025-07,Regular
ORD011343,CUST00812,P0003,Tablet,Electronics,1049.06,1,2025-03-04 16:30:00,Credit Card,East,1049.06,2025,3,Mar,1,10,Tuesday,False,2025-03,Regular
ORD011344,CUST00665,P0044,Cycling Gloves,Sports,158.62,1,2025-03-17 02:48:00,Net Banking,South,158.62,2025,3,Mar,1,12,Monday,False,2025-03,Regular
ORD011345,CUST00910,P0045,Tennis Racket,Sports,58.22,1,2025-03-30 05:17:00,Credit Card,Central,58.22,2025,3,Mar,1,13,Sunday,True,2025-03,Regular
ORD011346,CUST00068,P0012,Jeans,Clothing,133.25,1,2025-11-29 15:18:00,Wallet,South,133.25,2025,11,Nov,4,48,Saturday,True,2025-11,One-Time
ORD011347,CUST00328,P0010,Mouse,Electronics,558.59,1,2025-07-28 04:56:00,Debit Card,South,558.59,2025,7,Jul,3,31,Monday,False,2025-07,Regular
ORD011348,CUST02089,P0034,Comic Book,Books,86.82,1,2025-09-13 08:19:00,Credit Card,South,86.82,2025,9,Sep,3,37,Saturday,True,2025-09,Occasional
ORD011349,CUST00864,P0030,Cookware Set,Home & Kitchen,371.54,1,2025-03-11 04:30:00,Net Banking,North,371.54,2025,3,Mar,1,11,Tuesday,False,2025-03,Occasional
ORD011350,CUST00739,P0020,Cap,Clothing,16.52,1,2026-02-12 03:36:00,Credit Card,West,16.52,2026,2,Feb,1,7,Thursday,False,2026-02,Regular
ORD011351,CUST00155,P0025,Toaster,Home & Kitchen,574.44,1,2025-07-18 08:13:00,Cod,Central,574.44,2025,7,Jul,3,29,Friday,False,2025-07,Occasional
ORD011352,CUST00259,P0031,Fiction Novel,Books,73.38,1,2025-03-13 19:37:00,Wallet,West,73.38,2025,3,Mar,1,11,Thursday,False,2025-03,Regular
ORD011353,CUST00461,P0045,Tennis Racket,Sports,58.22,1,2025-09-22 21:01:00,Upi,Central,58.22,2025,9,Sep,3,39,Monday,False,2025-09,Regular
ORD011354,CUST00035,P0014,Dress,Clothing,61.53,1,2025-11-11 14:25:00,Wallet,North,61.53,2025,11,Nov,4,46,Tuesday,False,2025-11,Regular
ORD011355,CUST01539,P0006,Camera,Electronics,1852.4,2,2025-04-13 10:01:00,Net Banking,West,3704.8,2025,4,Apr,2,15,Sunday,True,2025-04,Occasional
ORD011356,CUST02243,P0036,Cookbook,Books,52.72,1,2026-02-26 17:21:00,Wallet,South,52.72,2026,2,Feb,1,9,Thursday,False,2026-02,Regular
ORD011357,CUST00983,P0014,Dress,Clothing,61.53,2,2025-04-22 11:38:00,Cod,East,123.06,2025,4,Apr,2,17,Tuesday,False,2025-04,Occasional
ORD011358,CUST01291,P0012,Jeans,Clothing,133.25,1,2025-12-02 20:15:00,Debit Card,South,133.25,2025,12,Dec,4,49,Tuesday,False,2025-12,Occasional
ORD011359,CUST01015,P0005,Smartwatch,Electronics,1971.94,1,2025-04-11 23:20:00,Credit Card,West,1971.94,2025,4,Apr,2,15,Friday,False,2025-04,Regular
ORD011360,CUST01189,P0019,Boots,Clothing,204.41,1,2025-06-05 07:13:00,Cod,Central,204.41,2025,6,Jun,2,23,Thursday,False,2025-06,Regular
ORD011361,CUST01089,P0003,Tablet,Electronics,1049.06,1,2025-09-13 23:05:00,Cod,South,1049.06,2025,9,Sep,3,37,Saturday,True,2025-09,Occasional
ORD011362,CUST01613,P0025,Toaster,Home & Kitchen,574.44,2,2025-07-13 08:48:00,Upi,Central,1148.88,2025,7,Jul,3,28,Sunday,True,2025-07,Occasional
ORD011363,CUST01666,P0007,Speaker,Electronics,2283.36,1,2026-02-20 15:50:00,Wallet,West,2283.36,2026,2,Feb,1,8,Friday,False,2026-02,Occasional
ORD011364,CUST02050,P0023,Air Fryer,Home & Kitchen,220.3,2,2025-07-02 22:20:00,Credit Card,South,440.6,2025,7,Jul,3,27,Wednesday,False,2025-07,Regular
ORD011365,CUST00391,P0009,Keyboard,Electronics,1342.84,1,2025-02-22 16:45:00,Debit Card,West,1342.84,2025,2,Feb,1,8,Saturday,True,2025-02,Regular
ORD011366,CUST00928,P0005,Smartwatch,Electronics,1971.94,2,2026-02-14 23:31:00,Credit Card,East,3943.88,2026,2,Feb,1,7,Saturday,True,2026-02,Occasional
ORD011367,CUST01380,P0049,Protein Powder,Sports,324.49,1,2025-02-23 10:17:00,Cod,North,324.49,2025,2,Feb,1,8,Sunday,True,2025-02,Regular
ORD011368,CUST00904,P0003,Tablet,Electronics,1049.06,1,2025-12-24 17:26:00,Credit Card,East,1049.06,2025,12,Dec,4,52,Wednesday,False,2025-12,Regular
ORD011369,CUST00512,P0049,Protein Powder,Sports,324.49,1,2025-04-26 20:41:00,Wallet,South,324.49,2025,4,Apr,2,17,Saturday,True,2025-04,Regular
ORD011370,CUST02109,P0013,Jacket,Clothing,21.21,1,2025-02-02 08:45:00,Credit Card,North,21.21,2025,2,Feb,1,5,Sunday,True,2025-02,Regular
ORD011371,CUST00498,P0016,Hoodie,Clothing,142.52,2,2025-10-23 00:22:00,Credit Card,East,285.04,2025,10,Oct,4,43,Thursday,False,2025-10,Regular
ORD011372,CUST02224,P0021,Blender,Home & Kitchen,487.54,1,2025-02-22 13:19:00,Upi,Central,487.54,2025,2,Feb,1,8,Saturday,True,2025-02,One-Time
ORD011373,CUST02162,P0013,Jacket,Clothing,21.21,1,2025-02-25 01:40:00,Cod,West,21.21,2025,2,Feb,1,9,Tuesday,False,2025-02,Occasional
ORD011374,CUST01461,P0019,Boots,Clothing,204.41,1,2025-02-21 18:31:00,Debit Card,West,204.41,2025,2,Feb,1,8,Friday,False,2025-02,Regular
ORD011375,CUST01464,P0002,Smartphone,Electronics,549.02,1,2025-06-13 13:23:00,Wallet,South,549.02,2025,6,Jun,2,24,Friday,False,2025-06,Regular
ORD011376,CUST00558,P0041,Yoga Mat,Sports,357.49,2,2025-12-20 23:53:00,Upi,Central,714.98,2025,12,Dec,4,51,Saturday,True,2025-12,Regular
ORD011377,CUST02044,P0036,Cookbook,Books,52.72,1,2025-03-10 04:03:00,Upi,North,52.72,2025,3,Mar,1,11,Monday,False,2025-03,Occasional
ORD011378,CUST00089,P0035,Biography,Books,38.66,2,2025-01-12 04:27:00,Wallet,East,77.32,2025,1,Jan,1,2,Sunday,True,2025-01,One-Time
ORD011379,CUST01878,P0020,Cap,Clothing,16.52,2,2025-09-11 13:47:00,Credit Card,Central,33.04,2025,9,Sep,3,37,Thursday,False,2025-09,One-Time
ORD011380,CUST01909,P0042,Dumbbells,Sports,41.95,3,2025-07-25 07:28:00,Net Banking,East,125.85,2025,7,Jul,3,30,Friday,False,2025-07,Occasional
ORD011381,CUST01814,P0023,Air Fryer,Home & Kitchen,220.3,1,2025-11-15 09:46:00,Debit Card,North,220.3,2025,11,Nov,4,46,Saturday,True,2025-11,Regular
ORD011382,CUST01569,P0037,Travel Guide,Books,75.18,1,2025-07-15 14:56:00,Credit Card,North,75.18,2025,7,Jul,3,29,Tuesday,False,2025-07,Regular
ORD011383,CUST00831,P0031,Fiction Novel,Books,73.38,1,2025-06-21 05:08:00,Wallet,South,73.38,2025,6,Jun,2,25,Saturday,True,2025-06,Occasional
ORD011384,CUST00684,P0035,Biography,Books,38.66,1,2025-10-22 20:05:00,Wallet,West,38.66,2025,10,Oct,4,43,Wednesday,False,2025-10,Regular
ORD011385,CUST01913,P0050,Jump Rope,Sports,194.75,3,2025-06-24 19:49:00,Debit Card,West,584.25,2025,6,Jun,2,26,Tuesday,False,2025-06,Regular
ORD011386,CUST00405,P0037,Travel Guide,Books,75.18,3,2025-04-21 02:49:00,Upi,Central,225.54,2025,4,Apr,2,17,Monday,False,2025-04,Occasional
ORD011387,CUST00096,P0029,Cushion,Home & Kitchen,511.46,3,2025-08-30 02:13:00,Wallet,Central,1534.38,2025,8,Aug,3,35,Saturday,True,2025-08,Occasional
ORD011388,CUST01909,P0018,Formal Shirt,Clothing,152.89,2,2025-12-09 17:21:00,Upi,North,305.78,2025,12,Dec,4,50,Tuesday,False,2025-12,Occasional
ORD011389,CUST01416,P0043,Running Shoes,Sports,129.16,1,2025-05-07 19:13:00,Upi,North,129.16,2025,5,May,2,19,Wednesday,False,2025-05,One-Time
ORD011390,CUST01672,P0025,Toaster,Home & Kitchen,574.44,1,2025-06-03 13:44:00,Debit Card,Central,574.44,2025,6,Jun,2,23,Tuesday,False,2025-06,Occasional
ORD011391,CUST01635,P0011,T-Shirt,Clothing,66.16,1,2025-08-22 22:09:00,Cod,North,66.16,2025,8,Aug,3,34,Friday,False,2025-08,Regular
ORD011392,CUST01089,P0038,Children's Book,Books,58.1,1,2025-08-24 09:00:00,Cod,East,58.1,2025,8,Aug,3,34,Sunday,True,2025-08,Occasional
ORD011393,CUST00051,P0046,Football,Sports,131.51,1,2025-03-05 23:26:00,Credit Card,East,131.51,2025,3,Mar,1,10,Wednesday,False,2025-03,Regular
ORD011394,CUST01138,P0012,Jeans,Clothing,133.25,1,2025-09-03 16:54:00,Net Banking,North,133.25,2025,9,Sep,3,36,Wednesday,False,2025-09,Regular
ORD011395,CUST01965,P0044,Cycling Gloves,Sports,158.62,1,2026-01-09 23:11:00,Wallet,West,158.62,2026,1,Jan,1,2,Friday,False,2026-01,Regular
ORD011396,CUST01641,P0040,History Book,Books,54.77,1,2025-09-23 11:27:00,Upi,South,54.77,2025,9,Sep,3,39,Tuesday,False,2025-09,Occasional
ORD011397,CUST02375,P0035,Biography,Books,38.66,3,2025-12-02 18:03:00,Wallet,East,115.98,2025,12,Dec,4,49,Tuesday,False,2025-12,Regular
ORD011398,CUST01797,P0032,Self-Help Book,Books,67.11,2,2026-02-15 08:56:00,Cod,North,134.22,2026,2,Feb,1,7,Sunday,True,2026-02,One-Time
ORD011399,CUST01159,P0003,Tablet,Electronics,1049.06,1,2025-12-19 08:33:00,Wallet,Central,1049.06,2025,12,Dec,4,51,Friday,False,2025-12,Occasional
ORD011400,CUST01378,P0019,Boots,Clothing,204.41,3,2025-02-22 21:41:00,Net Banking,North,613.23,2025,2,Feb,1,8,Saturday,True,2025-02,Regular
ORD011401,CUST00835,P0049,Protein Powder,Sports,152.89,1,2025-07-06 23:34:00,Debit Card,East,152.89,2025,7,Jul,3,27,Sunday,True,2025-07,Occasional
ORD011402,CUST00008,P0010,Mouse,Electronics,558.59,1,2025-01-25 13:42:00,Net Banking,North,558.59,2025,1,Jan,1,4,Saturday,True,2025-01,Occasional
ORD011403,CUST01769,P0032,Self-Help Book,Books,67.11,3,2025-01-13 07:57:00,Cod,East,201.33,2025,1,Jan,1,3,Monday,False,2025-01,Occasional
ORD011404,CUST00080,P0046,Football,Sports,131.51,2,2025-01-17 20:51:00,Cod,West,263.02,2025,1,Jan,1,3,Friday,False,2025-01,Occasional
ORD011405,CUST01474,P0046,Football,Sports,131.51,1,2025-03-21 15:17:00,Cod,South,131.51,2025,3,Mar,1,12,Friday,False,2025-03,Occasional
ORD011406,CUST02202,P0043,Running Shoes,Sports,129.16,1,2025-03-04 07:12:00,Credit Card,Central,129.16,2025,3,Mar,1,10,Tuesday,False,2025-03,Regular
ORD011407,CUST02154,P0020,Cap,Clothing,16.52,1,2025-01-29 03:48:00,Wallet,North,16.52,2025,1,Jan,1,5,Wednesday,False,2025-01,Regular
ORD011408,CUST01441,P0032,Self-Help Book,Books,67.11,1,2026-01-30 06:29:00,Upi,North,67.11,2026,1,Jan,1,5,Friday,False,2026-01,Regular
ORD011409,CUST01712,P0045,Tennis Racket,Sports,58.22,1,2025-01-10 00:59:00,Debit Card,West,58.22,2025,1,Jan,1,2,Friday,False,2025-01,Regular
ORD011410,CUST01092,P0041,Yoga Mat,Sports,357.49,1,2025-06-25 21:48:00,Wallet,West,357.49,2025,6,Jun,2,26,Wednesday,False,2025-06,Regular
ORD011411,CUST01056,P0028,Lamp,Home & Kitchen,80.52,1,2025-03-08 00:24:00,Debit Card,East,80.52,2025,3,Mar,1,10,Saturday,True,2025-03,Occasional
ORD011412,CUST00532,P0029,Cushion,Home & Kitchen,511.46,1,2025-12-08 00:53:00,Debit Card,Central,511.46,2025,12,Dec,4,50,Monday,False,2025-12,Occasional
ORD011413,CUST01760,P0039,Science Book,Books,77.8,1,2025-06-28 10:09:00,Debit Card,North,77.8,2025,6,Jun,2,26,Saturday,True,2025-06,Loyal
